ticker,company_name,sector_name,sub_sector_name
AZ,A2Z Cust2Mate Solutions Corp.,technology,software-application
EGHT,"8x8, Inc.",technology,software-application
ASUR,"Asure Software, Inc.",technology,software-application
LAW,"CS Disco, Inc.",technology,software-application
BZAI,"Blaize Holdings, Inc.",technology,software-application
CMRC,"Commerce.com, Inc.",technology,software-application
SMRT,"SmartRent, Inc.",technology,software-application
IMMR,Immersion Corporation,technology,software-application
KLTR,"Kaltura, Inc.",technology,software-application
EGAN,eGain Corporation,technology,software-application
TRAK,"ReposiTrak, Inc.",technology,software-application
TONX,TON Strategy Company,technology,software-application
PERF,Perfect Corp.,technology,software-application
THRY,"Thryv Holdings, Inc.",technology,software-application
NRDY,Nerdy Inc.,technology,software-application
MRT,"Marti Technologies, Inc.",technology,software-application
DOMO,"Domo, Inc.",technology,software-application
RDZN,"Roadzen, Inc.",technology,software-application
RYDE,Ryde Group Ltd,technology,software-application
DHX,"DHI Group, Inc.",technology,software-application
NTCL,NetClass Technology Inc,technology,software-application
NXTT,Next Technology Holding Inc.,technology,software-application
SCOR,"comScore, Inc.",technology,software-application
AIB,"BlockchAIn Digital Infrastructure, Inc.",technology,software-application
EXFY,"Expensify, Inc.",technology,software-application
SSTI,"SoundThinking, Inc.",technology,software-application
ROC,Rank One Computing Corporation,technology,software-application
BVC,BitVentures Limited,technology,software-application
AEYE,"AudioEye, Inc.",technology,software-application
IDN,"Intellicheck, Inc.",technology,software-application
LGCL,Lucas GC Limited,technology,software-application
FRMM,"Forum Markets, Incorporated",technology,software-application
RSSS,"Research Solutions, Inc.",technology,software-application
HIT,"Health In Tech, Inc.",technology,software-application
RTB,"RTB Digital, Inc.",technology,software-application
VIDA,VIDA Global Inc.,technology,software-application
NTWK,"NetSol Technologies, Inc.",technology,software-application
ILLR,Triller Group Inc.,technology,software-application
CREX,"Creative Realities, Inc.",technology,software-application
PHUN,"Phunware, Inc.",technology,software-application
VTSI,"VirTra, Inc.",technology,software-application
ATHR,"Aether Holdings, Inc.",technology,software-application
FUSE,Fusemachines Inc.,technology,software-application
JG,Aurora Mobile Limited,technology,software-application
YXT,YXT.COM Group Holding Limited,technology,software-application
AWRE,"Aware, Inc.",technology,software-application
RCT,RedCloud Holdings plc,technology,software-application
INLX,"Intellinetics, Inc.",technology,software-application
BMR,Beamr Imaging Ltd.,technology,software-application
LPSN,"LivePerson, Inc.",technology,software-application
BLIV,BeLive Holdings,technology,software-application
PSQH,"PSQ Holdings, Inc.",technology,software-application
IPM,Intelligent Protection Management Corp.,technology,software-application
AIFF,"Firefly Neuroscience, Inc.",technology,software-application
FRGT,"Freight Technologies, Inc.",technology,software-application
YAAS,Youxin Technology Ltd,technology,software-application
INUV,"Inuvo, Inc.",technology,software-application
UPLD,"Upland Software, Inc.",technology,software-application
PDC,Perpetuals.com Ltd,technology,software-application
MNDO,MIND C.T.I. Ltd,technology,software-application
RMSG,Real Messenger Corporation,technology,software-application
SMSI,"Smith Micro Software, Inc.",technology,software-application
SAGT,Sagtec Global Limited,technology,software-application
KNRX,Knorex Ltd.,technology,software-application
CYN,Cyngn Inc.,technology,software-application
CXAI,CXApp Inc.,technology,software-application
NXPL,NextPlat Corp,technology,software-application
BIYA,Baiya International Group Inc.,technology,software-application
MFI,mF International Limited,technology,software-application
IDAI,T Stamp Inc.,technology,software-application
QH,Quhuo Limited,technology,software-application
AMOD,"Alpha Modus Holdings, Inc.",technology,software-application
NVNI,Nvni Group Limited,technology,software-application
AIXI,Xiao-I Corporation,technology,software-application
AMZE,"Amaze Holdings, Inc.",technology,software-application
AMST,Amesite Inc.,technology,software-application
IFBD,"Infobird Co., Ltd",technology,software-application
TGL,Treasure Global Inc.,technology,software-application
VS,Versus Systems Inc.,technology,software-application
AUUD,Auddia Inc.,technology,software-application
ORKT,Orangekloud Technology Inc.,technology,software-application
MYSE,"Myseum.AI, Inc.",technology,software-application
YMT,Yimutian Inc.,technology,software-application
FTFT,Future FinTech Group Inc.,technology,software-application
JTAI,Jet.AI Inc.,technology,software-application
WCT,Wellchange Holdings Company Limited,technology,software-application
MASK,3 E Network Technology Group Limited,technology,software-application
HTCR,"HeartCore Enterprises, Inc.",technology,software-application
BNZI,"Banzai International, Inc.",technology,software-application
MYSZ,"My Size, Inc.",technology,software-application
RPGL,Republic Power Group Limited,technology,software-application
MSFT,Microsoft Corporation,technology,software-infrastructure
ORCL,Oracle Corporation,technology,software-infrastructure
PLTR,Palantir Technologies Inc.,technology,software-infrastructure
PANW,"Palo Alto Networks, Inc.",technology,software-infrastructure
CRWD,"CrowdStrike Holdings, Inc.",technology,software-infrastructure
FTNT,"Fortinet, Inc.",technology,software-infrastructure
SNPS,"Synopsys, Inc.",technology,software-infrastructure
NET,"Cloudflare, Inc.",technology,software-infrastructure
CRWV,"CoreWeave, Inc.",technology,software-infrastructure
CBRS,Cerebras Systems Inc.,technology,software-infrastructure
XYZ,"Block, Inc.",technology,software-infrastructure
TWLO,Twilio Inc.,technology,software-infrastructure
NTAP,"NetApp, Inc.",technology,software-infrastructure
MDB,"MongoDB, Inc.",technology,software-infrastructure
VRSN,"VeriSign, Inc.",technology,software-infrastructure
CPAY,"Corpay, Inc.",technology,software-infrastructure
FFIV,"F5, Inc.",technology,software-infrastructure
AKAM,"Akamai Technologies, Inc.",technology,software-infrastructure
ZS,"Zscaler, Inc.",technology,software-infrastructure
OKTA,"Okta, Inc.",technology,software-infrastructure
IOT,Samsara Inc.,technology,software-infrastructure
DOCN,"DigitalOcean Holdings, Inc.",technology,software-infrastructure
GEN,Gen Digital Inc.,technology,software-infrastructure
KSPI,Joint Stock Company Kaspi.kz,technology,software-infrastructure
RBRK,"Rubrik, Inc.",technology,software-infrastructure
NTNX,"Nutanix, Inc.",technology,software-infrastructure
TOST,"Toast, Inc.",technology,software-infrastructure
CHKP,Check Point Software Technologies Ltd.,technology,software-infrastructure
GDDY,GoDaddy Inc.,technology,software-infrastructure
SAIL,"SailPoint, Inc.",technology,software-infrastructure
CORZ,"Core Scientific, Inc.",technology,software-infrastructure
DBX,"Dropbox, Inc.",technology,software-infrastructure
DOX,Amdocs Limited,technology,software-infrastructure
PATH,"UiPath, Inc.",technology,software-infrastructure
BB,BlackBerry Limited,technology,software-infrastructure
ZETA,Zeta Global Holdings Corp.,technology,software-infrastructure
S,"SentinelOne, Inc.",technology,software-infrastructure
GTLB,GitLab Inc.,technology,software-infrastructure
WEX,WEX Inc.,technology,software-infrastructure
ACIW,"ACI Worldwide, Inc.",technology,software-infrastructure
BLSH,Bullish,technology,software-infrastructure
RELY,"Remitly Global, Inc.",technology,software-infrastructure
NTSK,"Netskope, Inc.",technology,software-infrastructure
XNDU,Xanadu Quantum Technologies Limited,technology,software-infrastructure
QLYS,"Qualys, Inc.",technology,software-infrastructure
VRNS,"Varonis Systems, Inc.",technology,software-infrastructure
BOX,"Box, Inc.",technology,software-infrastructure
TCGL,TechCreate Group Ltd.,technology,software-infrastructure
CLBT,Cellebrite DI Ltd.,technology,software-infrastructure
DLO,DLocal Limited,technology,software-infrastructure
INFQ,"Infleqtion, Inc.",technology,software-infrastructure
TDC,Teradata Corporation,technology,software-infrastructure
TENB,"Tenable Holdings, Inc.",technology,software-infrastructure
FOUR,"Shift4 Payments, Inc.",technology,software-infrastructure
NN,NextNav Inc.,technology,software-infrastructure
NTCT,"NetScout Systems, Inc.",technology,software-infrastructure
PAY,"Paymentus Holdings, Inc.",technology,software-infrastructure
EEFT,"Euronet Worldwide, Inc.",technology,software-infrastructure
STNE,StoneCo Ltd.,technology,software-infrastructure
NYAX,Nayax Ltd.,technology,software-infrastructure
CALX,"Calix, Inc.",technology,software-infrastructure
PAGS,PagSeguro Digital Ltd.,technology,software-infrastructure
BAND,Bandwidth Inc.,technology,software-infrastructure
AVPT,"AvePoint, Inc.",technology,software-infrastructure
RAMP,"LiveRamp Holdings, Inc.",technology,software-infrastructure
ATEN,"A10 Networks, Inc.",technology,software-infrastructure
WIX,Wix.com Ltd.,technology,software-infrastructure
APPN,Appian Corporation,technology,software-infrastructure
FIVN,"Five9, Inc.",technology,software-infrastructure
BRUN,"Boost Run, Inc.",technology,software-infrastructure
FLYW,Flywire Corporation,technology,software-infrastructure
PAYO,Payoneer Global Inc.,technology,software-infrastructure
MQ,"Marqeta, Inc.",technology,software-infrastructure
AI,"C3.ai, Inc.",technology,software-infrastructure
AEVA,"Aeva Technologies, Inc.",technology,software-infrastructure
EVTC,"EVERTEC, Inc.",technology,software-infrastructure
PRGS,Progress Software Corporation,technology,software-infrastructure
PGY,Pagaya Technologies Ltd.,technology,software-infrastructure
TUYA,Tuya Inc.,technology,software-infrastructure
PICS,PicS N.V.,technology,software-infrastructure
RDWR,Radware Ltd.,technology,software-infrastructure
KDK,"Kodiak AI, Inc.",technology,software-infrastructure
RXT,"Rackspace Technology, Inc.",technology,software-infrastructure
GCT,GigaCloud Technology Inc.,technology,software-infrastructure
RZLV,Rezolve AI PLC,technology,software-infrastructure
QNC,Quantum eMotion Corp.,technology,software-infrastructure
CGNT,Cognyte Software Ltd.,technology,software-infrastructure
SABR,Sabre Corporation,technology,software-infrastructure
CCSI,"Consensus Cloud Solutions, Inc.",technology,software-infrastructure
BTQ,BTQ Technologies Corp.,technology,software-infrastructure
IIIV,"i3 Verticals, Inc.",technology,software-infrastructure
HQ,Horizon Quantum Holdings Ltd.,technology,software-infrastructure
OSPN,OneSpan Inc.,technology,software-infrastructure
ZSQR,Z Squared Inc.,technology,software-infrastructure
AIOT,"PowerFleet, Inc.",technology,software-infrastructure
CINT,CI&T Inc.,technology,software-infrastructure
OWLS,Obook Holdings Inc.,technology,software-infrastructure
RPD,"Rapid7, Inc.",technology,software-infrastructure
NUAI,"New Era Energy & Digital, Inc.",technology,software-infrastructure
PRTH,"Priority Technology Holdings, Inc.",technology,software-infrastructure
GRRR,Gorilla Technology Group Inc.,technology,software-infrastructure
BLZE,"Backblaze, Inc.",technology,software-infrastructure
IMXI,"International Money Express, Inc.",technology,software-infrastructure
LSAK,"Lesaka Technologies, Inc.",technology,software-infrastructure
YEXT,"Yext, Inc.",technology,software-infrastructure
SUPX,SuperX AI Technology Limited,technology,software-infrastructure
PAYS,"Paysign, Inc.",technology,software-infrastructure
DVLT,Datavault AI Inc.,technology,software-infrastructure
ALLT,Allot Ltd.,technology,software-infrastructure
PSFE,Paysafe Limited,technology,software-infrastructure
BKKT,"Bakkt, Inc.",technology,software-infrastructure
PDYN,Palladyne AI Corp.,technology,software-infrastructure
TLS,Telos Corporation,technology,software-infrastructure
RPAY,Repay Holdings Corporation,technology,software-infrastructure
XNET,Xunlei Limited,technology,software-infrastructure
ATGL,Alpha Technology Group Limited,technology,software-infrastructure
ARQQ,Arqit Quantum Inc.,technology,software-infrastructure
EXOD,"Exodus Movement, Inc.",technology,software-infrastructure
VERI,"Veritone, Inc.",technology,software-infrastructure
TCX,Tucows Inc.,technology,software-infrastructure
DAVA,Endava plc,technology,software-infrastructure
BNAI,"Brand Engagement Network, Inc.",technology,software-infrastructure
AMBR,Amber International Holding Limited,technology,software-infrastructure
SANG,Sangoma Technologies Corporation,technology,software-infrastructure
GOAI,"Eva Live, Inc.",technology,software-infrastructure
ZENA,"ZenaTech, Inc.",technology,software-infrastructure
REKR,"Rekor Systems, Inc.",technology,software-infrastructure
AISP,"Airship AI Holdings, Inc.",technology,software-infrastructure
AIFC,AI Financial Corporation,technology,software-infrastructure
WETO,Wetour Robotics Limited,technology,software-infrastructure
FATN,"FatPipe, Inc.",technology,software-infrastructure
LIDR,"AEye, Inc.",technology,software-infrastructure
VIVO,VivoPower PLC,technology,software-infrastructure
ALAR,Alarum Technologies Ltd.,technology,software-infrastructure
VHC,VirnetX Holding Corporation,technology,software-infrastructure
MLGO,MicroAlgo Inc.,technology,software-infrastructure
AGPU,Axe Compute Inc.,technology,software-infrastructure
USIO,"Usio, Inc.",technology,software-infrastructure
AVX,Avax One Technology Ltd.,technology,software-infrastructure
HPAI,Helport AI Limited,technology,software-infrastructure
KPLT,"Katapult Holdings, Inc.",technology,software-infrastructure
TAOX,TAO Synergies Inc.,technology,software-infrastructure
XBP,"XBP Global Holdings, Inc.",technology,software-infrastructure
AIXC,"AIxCrypto Holdings, Inc.",technology,software-infrastructure
ORIO,Orion Digital Corp.,technology,software-infrastructure
AUID,authID Inc.,technology,software-infrastructure
GGRP,"The Glimpse Group, Inc.",technology,software-infrastructure
CISO,CISO Global Inc.,technology,software-infrastructure
INTZ,Intrusion Inc.,technology,software-infrastructure
TGHL,The Growhub Limited,technology,software-infrastructure
BLIN,"Bridgeline Digital, Inc.",technology,software-infrastructure
AIFA,All In FutureTech Alliance Inc.,technology,software-infrastructure
CHOW,ChowChow Cloud International Holdings Limited,technology,software-infrastructure
OBAI,"Our Bond, Inc.",technology,software-infrastructure
TAOP,Taoping Inc.,technology,software-infrastructure
DTSS,Datasea Intelligent Technology Ltd.,technology,software-infrastructure
YYAI,AiRWA Inc.,technology,software-infrastructure
CSAI,Cloudastructure Inc.,technology,software-infrastructure
CYAB,"Cyabra, Inc.",technology,software-infrastructure
LHSW,Lianhe Sowell International Group Ltd,technology,software-infrastructure
SONM,"DNA X, Inc.",technology,software-infrastructure
OLB,"The OLB Group, Inc.",technology,software-infrastructure
CETX,"Cemtrex, Inc.",technology,software-infrastructure
HUBC,HUB Cyber Security Ltd.,technology,software-infrastructure
IBM,International Business Machines Corporation,technology,information-technology-services
ACN,Accenture plc,technology,information-technology-services
INFY,Infosys Limited,technology,information-technology-services
CTSH,Cognizant Technology Solutions Corporation,technology,information-technology-services
WIT,Wipro Limited,technology,information-technology-services
FIS,"Fidelity National Information Services, Inc.",technology,information-technology-services
BR,"Broadridge Financial Solutions, Inc.",technology,information-technology-services
CDW,CDW Corporation,technology,information-technology-services
LDOS,"Leidos Holdings, Inc.",technology,information-technology-services
GIB,CGI Inc.,technology,information-technology-services
CACI,CACI International Inc,technology,information-technology-services
APLD,Applied Digital Corporation,technology,information-technology-services
IT,"Gartner, Inc.",technology,information-technology-services
WSE,Wise Group plc,technology,information-technology-services
JKHY,"Jack Henry & Associates, Inc.",technology,information-technology-services
CIFR,Cipher Digital Inc.,technology,information-technology-services
GDS,GDS Holdings Limited,technology,information-technology-services
INGM,Ingram Micro Holding Corporation,technology,information-technology-services
PSN,Parsons Corporation,technology,information-technology-services
G,Genpact Limited,technology,information-technology-services
EPAM,"EPAM Systems, Inc.",technology,information-technology-services
SAIC,Science Applications International Corporation,technology,information-technology-services
EXLS,"ExlService Holdings, Inc.",technology,information-technology-services
PONY,Pony AI Inc.,technology,information-technology-services
INOD,Innodata Inc.,technology,information-technology-services
KEEL,Keel Infrastructure Corp.,technology,information-technology-services
PENG,"Penguin Solutions, Inc.",technology,information-technology-services
CHRN,ChronoScale Corporation,technology,information-technology-services
FORTY,Formula Systems (1985) Ltd.,technology,information-technology-services
KD,"Kyndryl Holdings, Inc.",technology,information-technology-services
VNET,"VNET Group, Inc.",technology,information-technology-services
NIQ,NIQ Global Intelligence plc,technology,information-technology-services
BBAI,"BigBear.ai Holdings, Inc.",technology,information-technology-services
CNXC,Concentrix Corporation,technology,information-technology-services
GLOB,Globant S.A.,technology,information-technology-services
CLVT,Clarivate Plc,technology,information-technology-services
DXC,DXC Technology Company,technology,information-technology-services
SHAZ,SharonAI Holdings Inc.,technology,information-technology-services
MGRT,Mega Fortune Company Limited,technology,information-technology-services
VYX,NCR Voyix Corporation,technology,information-technology-services
WYFI,"WhiteFiber, Inc.",technology,information-technology-services
EFOR,"Everforth, Inc.",technology,information-technology-services
NABL,"N-able, Inc.",technology,information-technology-services
VRRM,Verra Mobility Corporation,technology,information-technology-services
GDYN,"Grid Dynamics Holdings, Inc.",technology,information-technology-services
TASK,"TaskUs, Inc.",technology,information-technology-services
IBEX,IBEX Limited,technology,information-technology-services
TSSI,"TSS, Inc.",technology,information-technology-services
MWC,"Micware Co., Ltd.",technology,information-technology-services
UIS,Unisys Corporation,technology,information-technology-services
TTGT,"TechTarget, Inc.",technology,information-technology-services
HCKT,"The Hackett Group, Inc.",technology,information-technology-services
CNDT,Conduent Incorporated,technology,information-technology-services
III,"Information Services Group, Inc.",technology,information-technology-services
WYY,WidePoint Corporation,technology,information-technology-services
TTEC,"TTEC Holdings, Inc.",technology,information-technology-services
CSPI,CSP Inc.,technology,information-technology-services
CTM,"Castellum, Inc.",technology,information-technology-services
QXL,Quantum X Labs Inc.,technology,information-technology-services
AIOS,AIOS Tech Inc.,technology,information-technology-services
JFU,9F Inc.,technology,information-technology-services
CLPS,CLPS Incorporation,technology,information-technology-services
VEEA,Veea Inc.,technology,information-technology-services
SAIH,SAIHEAT Limited,technology,information-technology-services
TDTH,Trident Digital Tech Holdings Ltd,technology,information-technology-services
LZMH,LZ Technology Holdings Limited,technology,information-technology-services
ARBB,ARB IOT Group Limited,technology,information-technology-services
SLAI,SOLAI Limited,technology,information-technology-services
GLE,Global Engine Group Holding Limited,technology,information-technology-services
DTST,Data Storage Corporation,technology,information-technology-services
GMM,Global Mofy AI Limited,technology,information-technology-services
CYCU,"Cycurion, Inc.",technology,information-technology-services
JZ,Jianzhi Education Technology Group Company Limited,technology,information-technology-services
DAIC,"CID HoldCo, Inc.",technology,information-technology-services
HKIT,Hitek Global Inc.,technology,information-technology-services
NVDA,NVIDIA Corporation,technology,semiconductors
TSM,Taiwan Semiconductor Manufacturing Company Limited,technology,semiconductors
AVGO,Broadcom Inc.,technology,semiconductors
MU,"Micron Technology, Inc.",technology,semiconductors
AMD,"Advanced Micro Devices, Inc.",technology,semiconductors
INTC,Intel Corporation,technology,semiconductors
ARM,Arm Holdings plc,technology,semiconductors
TXN,Texas Instruments Incorporated,technology,semiconductors
MRVL,"Marvell Technology, Inc.",technology,semiconductors
QCOM,QUALCOMM Incorporated,technology,semiconductors
ADI,"Analog Devices, Inc.",technology,semiconductors
ASX,"ASE Technology Holding Co., Ltd.",technology,semiconductors
NXPI,NXP Semiconductors N.V.,technology,semiconductors
MPWR,"Monolithic Power Systems, Inc.",technology,semiconductors
STM,STMicroelectronics N.V.,technology,semiconductors
ALAB,"Astera Labs, Inc.",technology,semiconductors
UMC,United Microelectronics Corporation,technology,semiconductors
MCHP,Microchip Technology Incorporated,technology,semiconductors
ON,ON Semiconductor Corporation,technology,semiconductors
GFS,GLOBALFOUNDRIES Inc.,technology,semiconductors
CRDO,Credo Technology Group Holding Ltd,technology,semiconductors
TSEM,Tower Semiconductor Ltd.,technology,semiconductors
MTSI,"MACOM Technology Solutions Holdings, Inc.",technology,semiconductors
LSCC,Lattice Semiconductor Corporation,technology,semiconductors
SITM,SiTime Corporation,technology,semiconductors
RMBS,Rambus Inc.,technology,semiconductors
SMTC,Semtech Corporation,technology,semiconductors
SWKS,"Skyworks Solutions, Inc.",technology,semiconductors
SIMO,Silicon Motion Technology Corporation,technology,semiconductors
QRVO,"Qorvo, Inc.",technology,semiconductors
ALGM,"Allegro MicroSystems, Inc.",technology,semiconductors
CRUS,"Cirrus Logic, Inc.",technology,semiconductors
VSH,"Vishay Intertechnology, Inc.",technology,semiconductors
MXL,"MaxLinear, Inc.",technology,semiconductors
SLAB,Silicon Laboratories Inc.,technology,semiconductors
NVTS,Navitas Semiconductor Corporation,technology,semiconductors
SYNA,Synaptics Incorporated,technology,semiconductors
DIOD,Diodes Incorporated,technology,semiconductors
POWI,"Power Integrations, Inc.",technology,semiconductors
LASR,"nLIGHT, Inc.",technology,semiconductors
PI,"Impinj, Inc.",technology,semiconductors
HIMX,"Himax Technologies, Inc.",technology,semiconductors
WOLF,"Wolfspeed, Inc.",technology,semiconductors
IMOS,ChipMOS TECHNOLOGIES INC.,technology,semiconductors
POET,POET Technologies Inc.,technology,semiconductors
SKYT,"SkyWater Technology, Inc.",technology,semiconductors
AMBQ,"Ambiq Micro, Inc.",technology,semiconductors
AIP,"Arteris, Inc.",technology,semiconductors
AOSL,Alpha and Omega Semiconductor Limited,technology,semiconductors
CEVA,"CEVA, Inc.",technology,semiconductors
INDI,"indie Semiconductor, Inc.",technology,semiconductors
LAES,SEALSQ Corp,technology,semiconductors
MRAM,"Everspin Technologies, Inc.",technology,semiconductors
NVEC,NVE Corporation,technology,semiconductors
ALMU,"Aeluma, Inc.",technology,semiconductors
QUIK,QuickLogic Corporation,technology,semiconductors
GSIT,"GSI Technology, Inc.",technology,semiconductors
MX,Magnachip Semiconductor Corporation,technology,semiconductors
VLN,Valens Semiconductor Ltd.,technology,semiconductors
GCTS,"GCT Semiconductor Holding, Inc.",technology,semiconductors
IPWR,Ideal Power Inc.,technology,semiconductors
WKEY,WISeKey International Holding AG,technology,semiconductors
SQNS,Sequans Communications S.A.,technology,semiconductors
ICG,Intchains Group Limited,technology,semiconductors
NA,Nano Labs Ltd,technology,semiconductors
PXLW,"Pixelworks, Inc.",technology,semiconductors
MOBX,"Mobix Labs, Inc.",technology,semiconductors
LEDS,SemiLEDs Corporation,technology,semiconductors
PRSO,Peraso Inc.,technology,semiconductors
APH,Amphenol Corporation,technology,electronic-components
GLW,Corning Incorporated,technology,electronic-components
TEL,TE Connectivity plc,technology,electronic-components
FLEX,Flex Ltd.,technology,electronic-components
CLS,Celestica Inc.,technology,electronic-components
JBL,Jabil Inc.,technology,electronic-components
FN,Fabrinet,technology,electronic-components
TTMI,"TTM Technologies, Inc.",technology,electronic-components
SANM,Sanmina Corporation,technology,electronic-components
